,Kurtosis,Skewness,Image
57684,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\121097dd-b0cb-436b-9b2f-7dab30c86872___GHLB_PS Leaf 37.1 Day 13.jpg
57685,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\123c4b62-8641-4d88-b8cd-1c2e24a6c3a5___GHLB_PS Leaf 26.2 Day 13.jpg
57687,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\127f2df5-4da2-40ef-ba65-91a732f2498e___GHLB_PS Leaf 40.1 Day 18.jpg
57721,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\16b43113-cc8c-4082-a88f-648b79036e49___GHLB_PS Leaf 23.4 Day 13.jpg
57728,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\17fcb016-4663-4f95-bc0b-b40392235015___GHLB_PS Leaf 35.1 Day 13.jpg
57768,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\1bfebfc9-3eda-4889-bdb1-75a8929a1b4f___GHLB_PS Leaf 48 Day 18.jpg
57769,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\1bfebfc9-3eda-4889-bdb1-75a8929a1b4f___GHLB_PS Leaf 48 Day 18_flipLR.jpg
57780,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\1cb5d336-3649-49bf-aa9a-72950067b8b0___GHLB_PS Leaf 12 Day 9.jpg
57805,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\1f2dc4ae-5264-443a-a103-67fafb37bc70___GHLB_PS Leaf 26.1 Day 16.jpg
57806,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\1f2dc4ae-5264-443a-a103-67fafb37bc70___GHLB_PS Leaf 26.1 Day 16_flipLR.jpg
57807,250.1523,15.866371,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\1f38a263-cfb5-47fe-8c0e-f8d62141f922___GHLB_PS leaf 28 Day 12 .jpg
57832,250.42288,15.87909,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\231e8502-72a3-4717-9ab7-919d02f6be1b___GHLB_PS Leaf 27.4 Day 13.jpg
57834,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\233f5fca-7077-4175-a29f-57f310ea7879___GHLB_PS Leaf 51 Day 18.jpg
57865,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\28130e0a-20fa-47bb-a995-74933946ff2f___GHLB_PS Leaf 24.4 Day 13.jpg
57870,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\28e858c2-03ac-423c-8e0c-72e38a5634d9___GHLB_PS Leaf 2.2 Day 13.jpg
57940,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\302da4a0-3b99-46ad-80f6-16ae585abf24___GHLB_PS Leaf 2.1 Day 18.jpg
57948,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\31eb8659-67c1-4cc6-b0b9-1d5ffe9eed0b___GHLB_PS Leaf 2.3 Day 18.jpg
57960,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\359ad718-024d-4c9e-b871-4144ca25da76___GHLB_PS Leaf 23.1 Day 13.jpg
57980,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\3943d2dd-ffb8-43db-a59d-db7af654aecf___GHLB_PS Leaf 51.1 Day 18.jpg
58002,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\3b34322e-e2ad-4023-bf76-f290fb2455a1___GHLB_PS Leaf 52 Day 18.jpg
58023,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\3db1a347-001b-4170-8f64-4fa097f83bc7___GHLB_PS Leaf 1.2 Day 8.jpg
58024,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\3db1a347-001b-4170-8f64-4fa097f83bc7___GHLB_PS Leaf 1.2 Day 8_flipLR.jpg
58044,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\3fae9c64-18f0-4a67-9f97-554248bb1bed___GHLB_PS Leaf 24 Day 16_flipLR.jpg
58118,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\4b115bc3-911c-4e98-b948-a6a360f06a87___GHLB_PS Leaf 25 Day 9.jpg
58119,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\4b115bc3-911c-4e98-b948-a6a360f06a87___GHLB_PS Leaf 25 Day 9_flipLR.jpg
58124,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\4be2e7c4-f539-41c3-975b-a1ff17b516ec___GHLB_PS Leaf 2 Day 8.jpg
58125,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\4be2e7c4-f539-41c3-975b-a1ff17b516ec___GHLB_PS Leaf 2 Day 8_flipLR.jpg
58126,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\4bf424a2-b275-4ac0-968c-fe229136f10d___GHLB_PS Leaf 2.5 Day 16_flipLR.jpg
58224,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\5916c8e5-c9d2-4bc5-b5e7-8812caf890aa___GHLB_PS Leaf 29 Day 12.jpg
58273,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\5d8d97e7-8a2f-459f-a610-c26af46c7f5f___GHLB_PS Leaf 25.2 Day 16.jpg
58274,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\5d8d97e7-8a2f-459f-a610-c26af46c7f5f___GHLB_PS Leaf 25.2 Day 16_flipLR.jpg
58277,250.6838,15.891038,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\5de5dfbd-cd1f-4e5f-a263-256abb97b05b___GHLB_PS Leaf 8.1 Day 13.jpg
58278,250.61024,15.887589,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\5de5dfbd-cd1f-4e5f-a263-256abb97b05b___GHLB_PS Leaf 8.1 Day 13_flipLR.jpg
58279,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\5de6da85-f8c4-48c4-b463-3e6bd78884cc___GHLB_PS Leaf 24 Day 16.jpg
58280,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\5de6da85-f8c4-48c4-b463-3e6bd78884cc___GHLB_PS Leaf 24 Day 16_flipLR.jpg
58325,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\65773c21-d788-4c22-84b4-91257a603e74___GHLB_PS Leaf 13 Day 7.jpg
58337,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\670616fe-c1a6-41a9-99b2-eb6270d8c299___GHLB_PS Leaf 26.2 Day 16.jpg
58339,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\674b9176-bd0c-47be-94a3-7c973d2ecdab___GHLB_PS leaf 28.1 Day 12.jpg
58340,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\674de9c3-1e13-46e2-9d5d-f75f97cff552___GHLB_PS Leaf 1 Day 18.jpg
58452,250.78522,15.895851,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\784f6313-1080-4bd1-a556-d4e14e6879d0___GHLB_PS Leaf 53.1 Day 18 .jpg
58474,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\7b343a4c-5fbc-40f6-83da-ccae49ebd5fb___GHLB_PS Leaf 35 Day 13.jpg
58475,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\7b343a4c-5fbc-40f6-83da-ccae49ebd5fb___GHLB_PS Leaf 35 Day 13_flipLR.jpg
58487,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\7d4d00c0-1e72-427d-9f05-1f64f8051cb8___GHLB_PS Leaf 1 Day 7.jpg
58557,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\80fc88e3-e4b6-49be-9f10-a364dbf88767___GHLB2ES Leaf 137.jpg
58572,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\830c33b8-d419-4fb7-98f8-08387e726648___GHLB_PS Leaf 1.5 Day 16.jpg
58587,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\860b6c56-686a-4f21-8ae3-d7e45acd760b___GHLB_PS Leaf 25 Day 16.jpg
58588,250.77269,15.895301,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\861d8b00-57a4-46b0-b51a-09d102dbe119___GHLB_PS Leaf 24 Day 13.jpg
58592,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\86992828-48ea-428c-bb7d-0c89365314b9___GHLB_PS Leaf 18.2 Day 8.jpg
58605,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\88e2e3f1-defc-4d08-951a-ea6ed654dfe0___GHLB_PS Leaf 8 Day 8.jpg
58612,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\89d2801e-6359-4079-a4c2-0df4718d7800___GHLB_PS Leaf 1 Day 8.jpg
58620,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\8b2bb3d4-b5db-4772-8151-2689b7d52846___GHLB_PS Leaf 19.1 Day 8.jpg
58621,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\8b2bb3d4-b5db-4772-8151-2689b7d52846___GHLB_PS Leaf 19.1 Day 8_flipLR.jpg
58723,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\97968e5a-b1d0-428c-842a-f77308212339___GHLB_PS Leaf 46.2 Day 18.jpg
58730,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\98586693-fe1f-4ea0-8e27-4501b61cf09b___GHLB_PS Leaf 23.5 Day 13.jpg
58737,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\993825d6-dbbd-41b8-9993-c68c3504eff8___GHLB_PS Leaf 36 Day 13.jpg
58751,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\9bd2db81-5615-49e0-8697-e38d34b5a2ca___GHLB_PS Leaf 24.2 Day 13.jpg
58772,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\9ed83599-49d6-479c-a69b-a133d9aee606___GHLB_PS Leaf 1.3 Day 13.jpg
58794,250.90382,15.9013815,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\a4547675-5ca9-48de-a334-deb20db0808c___GHLB_PS Leaf 34 Day 13.jpg
58802,250.84192,15.898499,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\a59f35a2-f548-4e6f-8784-c106af003c33___GHLB_PS Leaf 25.1 Day 16.jpg
58807,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\a5ef7726-d20f-4109-985f-7fc8989e4aa5___GHLB_PS Leaf 2.2 Day 8.jpg
58820,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\a6876e29-dc0f-4716-bd3c-eedc9f45cf70___GHLB_PS Leaf 41 Day 18.jpg
58845,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\aa2b76f2-a7e8-443c-81eb-20c00c0fd488___GHLB_PS Leaf 39.1 Day 16.jpg
58854,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\ac205c4a-58c5-430f-8b4c-f853652df749___GHLB_PS Leaf 30 Day 13.jpg
58869,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\af0ded43-0d73-4d40-bd97-2597806aa707___GHLB_PS Leaf 37 Day 13.jpg
58883,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\b2f89c9a-820c-4a8b-a6dd-bb0adab42757___GHLB_PS Leaf 44.1 Day 18.jpg
58934,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\bb2fca37-44c5-400e-b81e-b402549d45c1___GHLB_PS Leaf 43.3 Day 18.jpg
58939,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\bbedca9b-8f66-4437-adb6-87f11edd8398___GHLB_PS Leaf 47.2 Day 18.jpg
58958,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\bff1cbac-a141-4eda-ab29-b34dee705bce___GHLB_PS Leaf 47 Day 18.jpg
58969,250.62491,15.888358,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\c1114ce7-8c10-4854-8c07-66b3500ae853___GHLB_PS Leaf 8 Day 7.jpg
58970,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\c1775bad-7c02-41fb-bb7d-f8df91d60ac3___GHLB_PS Leaf 23.5 Day 13.jpg
58985,250.6367,15.888923,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\c3459ef4-41aa-415d-9941-e3fbdac87f20___GHLB_PS Leaf 8 Day 13.jpg
58996,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\c56dfea3-420f-46cf-b974-cec54b2c6992___GHLB_PS Leaf 2 Day 18.jpg
59009,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\c7871a80-0d29-40ab-b117-344808cb3485___GHLB_PS Leaf 33 Day 13.jpg
59018,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\c9258e44-7f45-4baf-8140-69d4857c56ee___GHLB_PS Leaf 45 Day 18.jpg
59020,250.84192,15.898499,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\c933cfb7-d1c7-420b-88d0-7df28ae6ab2d___GHLB_PS Leaf 36.1 Day 13.jpg
59027,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\c9f19d2a-8c9d-4ac1-b077-545c5d6f53a9___GHLB_PS Leaf 53 Day 18 .jpg
59057,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\ce3f895d-e031-4ed9-ac40-7f6550894bff___GHLB_PS Leaf 52.1 Day 18.jpg
59082,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\d2ef0edd-4a4f-4245-85a8-34309ef9ef71___GHLB_PS Leaf 46.1 Day 18.jpg
59084,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\d346f7f2-7cc9-43ef-bfcf-fbfd9d9db724___GHLB_PS Leaf 18 Day 8.jpg
59103,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\d5f68aaa-5700-4957-b08c-dcab8be0d49e___GHLB_PS Leaf 1 Day 9.jpg
59120,250.77269,15.895301,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\d82b634e-9a19-497b-b698-aaf100d622a1___GHLB_PS Leaf 24 Day 13.jpg
59143,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\dcf0db57-e7d2-487f-b9df-2ec299e0ee48___GHLB_PS Leaf 17.1 Day 8.jpg
59198,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\e55af4aa-1f1c-4300-86ca-bdcff04bef80___GHLB_PS Leaf 2 Day 9.jpg
59203,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\e5b50c59-e517-4dcc-8887-8bd2ca748329___GHLB2ES Leaf 142.jpg
59210,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\e64d0e92-dbc2-44c2-b96a-3da5dc3a1c39___GHLB_PS Leaf 15.1 Day 8.jpg
59227,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\ea0c20e8-ad9f-48a0-830c-280dbeeed370___GHLB_PS Leaf 48.1 Day 18.jpg
59229,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\ea42a7f6-5683-41d6-b3fc-acf07d1865e4___GHLB_PS Leaf 8 Day 9.jpg
59238,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\eb816984-283e-4a3b-846d-9bf24b1cce8d___GHLB_PS Leaf 37.2 Day 13.jpg
59247,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\ecfdf723-18dd-46d5-9d22-a54289e9d765___GHLB_PS Leaf 31 Day 12.jpg
59253,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\ed974f5b-e999-46a9-9e22-da51da2766b6___GHLB_PS Leaf 8 Day 16.jpg
59258,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\ee26dd7d-3a4e-44c1-af1a-34dfdaa3d585___GHLB_PS Leaf 1.2 Day 7.jpg
59274,250.8275,15.897785,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\f21ce358-48ea-4676-9395-22145c4c9707___GHLB_PS Leaf 25.1 Day 9.jpg
59341,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\fddb6641-3785-4971-b44c-3cf0193112c2___GHLB_PS Leaf 43.2 Day 18.jpg
59342,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\fe20bf11-9be6-480c-8c99-b7b391ac9653___GHLB_PS Leaf 44.2 Day 18.jpg
59348,251.00389,15.906094,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Late_blight\ff82087d-e992-41fb-a2ec-f726d92e6c58___GHLB_PS Leaf 27 day 13.jpg
64748,250.67564,15.890701,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Target_Spot\02da8ab6-7510-4bf7-a0e3-457f14b6adad___Com.G_TgS_FL 1022_newPixel25.JPG
64755,250.02228,15.86062,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Target_Spot\03e19a2b-91f1-4404-a803-9a713c2ee618___Com.G_TgS_FL 9940_newPixel25.JPG
64774,250.76443,15.894914,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Target_Spot\05afadf4-12e7-478e-bb0c-334e2bf553f3___Com.G_TgS_FL 0744_newPixel25.JPG
64781,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Target_Spot\05fa9fcd-ce4c-4c47-aabf-6d794ada4e1c___Com.G_TgS_FL 9802_newPixel25.JPG
64787,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Target_Spot\06a52af1-8456-4d7f-98bc-d5ec26be7083___Com.G_TgS_FL 9923_newPixel25.JPG
64795,250.051,15.861961,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Target_Spot\06deea79-68e2-4e28-b42d-0ef3a48b65fe___Com.G_TgS_FL 9819_newPixel25.JPG
64818,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Target_Spot\0a458dfc-b513-44f2-a3ce-dab4c3adb939___Com.G_TgS_FL 8166_newPixel25.JPG
64862,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Target_Spot\0c4c7140-1059-4e3a-a6e2-15c4bdd46743___Com.G_TgS_FL 8142_newPixel25.JPG
64881,250.73662,15.893517,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Target_Spot\0d15f8d7-a777-4c3b-b5e4-5b1d31661e89___Com.G_TgS_FL 1094_newPixel25.JPG
64886,250.89386,15.900918,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Target_Spot\0d97bbcf-f322-410a-984d-935e8d2bb5d0___Com.G_TgS_FL 0748_newPixel25.JPG
64890,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Tomato___Target_Spot\0da91f19-f1bb-4129-b122-459648794512___Com.G_TgS_FL 8276_newPixel25.JPG
